##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
1119   8     0.6108999023     0.7865138261    -8.077824549                0     0.9999998003     0.9999998003      1.000078624      1.000078624    0.02545537908  bftga 0(D)
1120   8     0.6109999023     0.7865743134    -8.077714686                0     0.9999998287     0.9999998287      1.000086012      1.000086012     0.0254538021  bftga 0(D)
1121   8     0.6110999023     0.7866348041    -8.077604822                0     0.9999998245     0.9999998245      1.000090666      1.000090666    0.02545222543  bftga 0(D)
1122   8     0.6111999023     0.7866952983    -8.077494959                0     0.9999998517     0.9999998517      1.000092529      1.000092529    0.02545064907  bftga 0(D)
1123   8     0.6112999023     0.7867557959    -8.077385096                0     0.9999998551     0.9999998551      1.000091669      1.000091669    0.02544907301  bftga 0(D)
1124   8     0.6113999023     0.7868162971    -8.077275233                0     0.9999998408     0.9999998408      1.000088087      1.000088087    0.02544749727  bftga 0(D)
1125   8     0.6114999023     0.7868768016    -8.077165369                0      0.999999858      0.999999858      1.000081744      1.000081744    0.02544592184  bftga 0(D)
1126   8     0.6115999023     0.7869373097    -8.077055506                0     0.9999997615     0.9999997615      1.000072796      1.000072796    0.02544434673  bftga 0(D)
1127   8     0.6116999023     0.7869978211    -8.076945643                0     0.9999998164     0.9999998164      1.000060985      1.000060985    0.02544277193  bftga 0(D)
1128   8     0.6117999023     0.7870583361    -8.076835779                0     0.9999997537     0.9999997537      1.000046592      1.000046592    0.02544119744  bftga 0(D)
1129   8     0.6118999023     0.7871188545    -8.076725916                0     0.9999997232     0.9999997232      1.000029474      1.000029474    0.02543962327  bftga 0(D)
1130   8     0.6119999023     0.7871793764    -8.076616053                0     0.9999986556     0.9999986556      1.000010712      1.000010712    0.02543804941  bftga 0(D)
1131   9     0.6120999023     0.7872399018    -8.076497034                0     0.9999996837     0.9999996837      1.000040014      1.000040014    0.02543647908  bftga 0(D)
1132   8     0.6121999023     0.7873004307    -8.076387171                0     0.9999997975     0.9999997975      1.000041035      1.000041035    0.02543490745  bftga 0(D)
1133   8     0.6122999023      0.787360963    -8.076277308                0     0.9999987321     0.9999987321      1.000014165      1.000014165    0.02543333454  bftga 0(D)
1134   9     0.6123999023     0.7874214988    -8.076158289                0      0.999999671      0.999999671      1.000035248      1.000035248    0.02543176512  bftga 0(D)
1135   8     0.6124999023     0.7874820381    -8.076048426                0     0.9999996772     0.9999996772      1.000028211      1.000028211    0.02543019441  bftga 0(D)
1136   9     0.6125999023     0.7875425808    -8.075929407                0     0.9999997528     0.9999997528      1.000044627      1.000044627     0.0254286256  bftga 0(D)
1137   8     0.6126999023     0.7876031271    -8.075819544                0     0.9999995964     0.9999995964      1.000032319      1.000032319    0.02542705551  bftga 0(D)
1138   9     0.6127999023     0.7876636768    -8.075700526                0      0.999999724      0.999999724       1.00004319       1.00004319     0.0254254873  bftga 0(D)
1139   8     0.6128999023     0.7877242301    -8.075590662                0     0.9999996519     0.9999996519      1.000025401      1.000025401    0.02542391784  bftga 0(D)
1140   9     0.6129999023     0.7877847868    -8.075471644                0     0.9999997237     0.9999997237      1.000030874      1.000030874    0.02542235025  bftga 0(D)
1141   8     0.6130999023      0.787845347     -8.07536178                0     0.9999985872     0.9999985872       1.00000879       1.00000879    0.02542078141  bftga 0(D)
1142   9     0.6131999023     0.7879059107    -8.075242762                0     0.9999985586     0.9999985586      1.000008947      1.000008947    0.02541921443  bftga 0(D)
1143   9     0.6132999023     0.7879664779    -8.075123743                0     0.9999997553     0.9999997553      1.000031122      1.000031122    0.02541764929  bftga 0(D)
1144   9     0.6133999023     0.7880270486    -8.075004725                0     0.9999998482     0.9999998482      1.000051622      1.000051622    0.02541608445  bftga 0(D)
1145   8     0.6134999023     0.7880876228    -8.074894861                0     0.9999994302     0.9999994302        1.0000181        1.0000181    0.02541451687  bftga 0(D)
1146   9     0.6135999023     0.7881482005    -8.074775843                0     0.9999989204     0.9999989204      1.000007903      1.000007903    0.02541295112  bftga 0(D)
1147   9     0.6136999023     0.7882087817    -8.074656824                0     0.9999996047     0.9999996047      1.000019643      1.000019643    0.02541138719  bftga 0(D)
1148   9     0.6137999023     0.7882693664    -8.074537806                0     0.9999996265     0.9999996265      1.000029304      1.000029304    0.02540982356  bftga 0(D)
1149   9     0.6138999023     0.7883299547    -8.074418787                0     0.9999997348     0.9999997348      1.000036146      1.000036146    0.02540826024  bftga 0(D)
1150   9     0.6139999023     0.7883905464    -8.074299769                0       0.99999978       0.99999978      1.000040329      1.000040329    0.02540669722  bftga 0(D)
1151   9     0.6140999023     0.7884511417     -8.07418075                0     0.9999998056     0.9999998056      1.000041817      1.000041817     0.0254051345  bftga 0(D)
1152   9     0.6141999023     0.7885117404    -8.074061732                0      0.999999751      0.999999751      1.000040682      1.000040682    0.02540357209  bftga 0(D)
1153   9     0.6142999023     0.7885723427    -8.073942713                0     0.9999996899     0.9999996899      1.000036859      1.000036859    0.02540200998  bftga 0(D)
1154   9     0.6143999023     0.7886329485    -8.073823694                0     0.9999995586     0.9999995586       1.00003042       1.00003042    0.02540044818  bftga 0(D)
1155   9     0.6144999023     0.7886935578    -8.073704676                0     0.9999993473     0.9999993473      1.000021385      1.000021385    0.02539888669  bftga 0(D)
1156   9     0.6145999023     0.7887541707    -8.073585657                0     0.9999989215     0.9999989215      1.000009898      1.000009898    0.02539732551  bftga 0(D)
1157  10     0.6146999023     0.7888147871    -8.073462061                0     0.9999994146     0.9999994146      1.000020268      1.000020268    0.02539576609  bftga 0(D)
1158   9     0.6147999023      0.788875407    -8.073343043                0     0.9999995046     0.9999995046       1.00001562       1.00001562    0.02539420625  bftga 0(D)
1159  10     0.6148999023     0.7889360304    -8.073219446                0     0.9999997026     0.9999997026      1.000020867      1.000020867    0.02539264743  bftga 0(D)
1160   9     0.6149999023     0.7889966574    -8.073100428                0     0.9999994213     0.9999994213      1.000011229      1.000011229     0.0253910882  bftga 0(D)
1161  10     0.6150999023     0.7890572879    -8.072976832                0      0.999999491      0.999999491      1.000011226      1.000011226    0.02538952999  bftga 0(D)
1162  10     0.6151999023     0.7891179219    -8.072853235                0     0.9999995641     0.9999995641      1.000021158      1.000021158     0.0253879728  bftga 0(D)
1163   9     0.6152999023     0.7891785595    -8.072734217                0     0.9999984557     0.9999984557      1.000004346      1.000004346    0.02538641449  bftga 0(D)
1164  11     0.6153999023     0.7892392006    -8.072608332                0     0.9999989967     0.9999989967      1.000008432      1.000008432    0.02538485791  bftga 0(D)
1165  10     0.6154999023     0.7892998453    -8.072484736                0     0.9999994303     0.9999994303      1.000016215      1.000016215    0.02538330198  bftga 0(D)
1166  10     0.6155999023     0.7893604935     -8.07236114                0     0.9999994086     0.9999994086      1.000015475      1.000015475    0.02538174599  bftga 0(D)
1167  10     0.6156999023     0.7894211453    -8.072237543                0      0.999999219      0.999999219      1.000012227      1.000012227    0.02538019032  bftga 0(D)
1168  10     0.6157999023     0.7894818006    -8.072113947                0     0.9999984004     0.9999984004      1.000006942      1.000006942    0.02537863494  bftga 0(D)
1169  11     0.6158999023     0.7895424594    -8.071988062                0     0.9999990506     0.9999990506      1.000010028      1.000010028    0.02537708057  bftga 0(D)
1170  10     0.6159999023     0.7896031218    -8.071864466                0     0.9999985942     0.9999985942      1.000005297      1.000005297    0.02537552615  bftga 0(D)
1171  11     0.6160999023     0.7896637878    -8.071738581                0     0.9999984569     0.9999984569       1.00000382       1.00000382    0.02537397237  bftga 0(D)
1172  11     0.6161999023     0.7897244573    -8.071612696                0     0.9999986815     0.9999986815      1.000005537      1.000005537    0.02537241925  bftga 0(D)
1173  11     0.6162999023     0.7897851304    -8.071486811                0     0.9999988937     0.9999988937      1.000004592      1.000004592    0.02537086642  bftga 0(D)
1174  11     0.6163999023      0.789845807    -8.071360926                0     0.9999977025     0.9999977025      1.000002384      1.000002384     0.0253693139  bftga 0(D)
1175  12     0.6164999023     0.7899064872    -8.071233897                0     0.9999971786     0.9999971786      1.000003048      1.000003048    0.02536776202  bftga 0(D)
1176  12     0.6165999023      0.789967171    -8.071106867                0     0.9999979475     0.9999979475      1.000002846      1.000002846    0.02536621061  bftga 0(D)
1177  13     0.6166999023     0.7900278584    -8.070979265                0     0.9999980784     0.9999980784      1.000003705      1.000003705    0.02536465967  bftga 0(D)
1178  13     0.6167999023     0.7900885493    -8.070851664                0     0.9999980867     0.9999980867      1.000003565      1.000003565    0.02536310911  bftga 0(D)
1179  14     0.6168999023     0.7901492438    -8.070723776                0     0.9999972201     0.9999972201      1.000003179      1.000003179    0.02536155894  bftga 0(D)
1180  16     0.6169999023     0.7902099418    -8.070595459                0     0.9999967472     0.9999967472      1.000002818      1.000002818    0.02536000924  bftga 0(D)
